zip,count
58523,7
58529,2
10501,2
58530,3
58538,1
58531,1
58533,7
58541,3
58540,13
58545,7
46567,29
46565,9
46563,58
46561,50
46562,12
46554,19
46555,15
46552,27
46553,11
46550,21
46545,71
10590,14
46543,5
46544,89
10591,23
46542,9
22572,6
22576,4
22578,7
10594,7
46540,16
10596,4
10595,14
10598,75
10597,3
46536,11
46534,47
46532,8
46530,65
46531,4
46538,10
46539,3
22580,11
46526,49
46524,5
10570,24
22551,72
22553,43
22554,244
22556,112
46528,50
10579,29
10573,46
10576,16
10578,2
10577,8
46514,116
46510,6
46511,15
10580,20
22567,8
46516,75
46517,57
22560,9
10583,59
10589,20
10588,6
46504,5
46501,11
22539,12
46507,16
22534,7
22535,2
46506,32
10550,37
10552,33
10553,15
22542,4
22546,74
10560,10
10562,39
10567,48
10566,40
95459,5
95456,2
71486,10
95457,20
95458,14
95451,75
71485,6
95452,14
95453,51
71483,19
95454,5
71480,1
95450,7
95448,67
95449,5
95444,2
95445,10
95446,44
95441,6
95442,16
95443,1
83467,11
83462,2
83464,1
95476,186
95470,20
95471,1
95472,121
95466,4
95467,46
95468,4
95469,8
95462,13
95463,1
95464,6
95465,8
95460,14
95461,13
95497,17
95492,173
95494,1
95490,59
95488,1
95485,5
95486,1
34491,239
95482,91
34498,9
34484,38
34482,132
34481,251
34480,129
34488,71
34473,198
34472,293
34471,167
34470,115
34479,84
34476,264
34475,55
34474,68
71404,3
71405,15
71403,8
58430,1
58436,3
58433,3
71416,1
71411,4
58442,1
58441,1
58448,1
58443,1
58445,1
71409,9
71406,1
71407,4
71426,1
71427,1
71424,1
71422,1
71423,16
58451,3
83414,1
58454,1
58456,2
71419,2
71417,12
71418,15
71438,1
71435,5
71433,9
71432,4
58461,1
71430,1
58463,5
83404,77
83406,36
83402,76
58467,1
83401,95
71429,10
95415,5
71449,31
95416,2
71446,42
95417,1
71447,3
95412,2
71441,2
58475,1
58474,2
95410,5
83429,14
83436,1
83433,3
58476,1
58479,1
83434,1
83431,4
95409,155
71439,7
71459,3
95404,180
95405,97
71457,39
95407,110
71456,2
95401,129
71454,7
95403,170
58484,2
58486,1
71450,1
58482,1
83425,1
83428,2
83427,13
58488,1
83422,10
58487,1
83424,1
83423,1
83420,6
95437,43
95439,2
71469,9
71467,15
71465,6
95436,23
58495,2
71462,3
71463,12
58497,1
58496,1
71461,3
95432,1
58490,1
83455,16
83454,1
83451,3
83452,8
95426,12
95427,3
71479,2
95428,9
95429,1
95422,69
95423,37
95424,1
95425,53
71473,2
71474,3
71471,1
95420,2
71472,1
95421,23
83448,6
83449,2
83444,3
83445,14
83440,41
83442,53
95419,7
22637,5
46601,10
22639,2
22630,118
22640,3
22641,1
22642,15
22643,1
22644,3
22645,11
34613,182
58601,50
34610,131
34614,77
22610,7
07018,67
22611,24
07016,73
34602,68
07017,70
34601,148
07014,20
07012,29
07013,83
07010,60
07011,106
34609,397
34608,301
34607,112
34606,262
34604,97
22624,5
22625,10
22627,2
07009,49
22620,5
07008,62
22623,2
07005,43
07006,77
58623,7
07003,145
58626,3
07004,31
07001,50
07002,158
58622,8
58621,2
71602,53
71603,88
71601,32
58631,2
58630,1
58639,2
58638,1
22602,85
22603,33
58640,3
22601,54
58646,1
58647,2
58642,1
58649,1
58651,1
83605,92
83607,73
83612,5
83615,14
58653,1
58652,2
58655,2
83611,12
58654,1
83610,2
71635,33
71630,3
10601,9
10604,10
56007,65
10603,32
10606,31
56001,82
10605,38
56003,40
10607,13
56009,2
44026,36
44028,31
19067,175
44023,44
19066,15
44022,50
44024,62
19063,137
32041,1
19064,70
32040,37
19061,64
19060,38
07078,31
07079,60
32046,32
07076,79
32043,172
07077,5
32044,10
07074,2
07075,40
07072,16
44021,11
07073,28
07070,69
07071,61
44017,65
19078,37
44012,51
44011,55
19079,30
19074,28
19073,121
19076,19
34691,242
19075,26
34690,114
19070,20
19072,24
32038,42
07069,32
34698,341
07067,75
32034,484
07068,18
07065,72
34695,155
07066,50
32033,35
07063,41
07064,10
44010,6
07062,53
07060,99
20037,20
44004,88
20036,11
44001,69
19044,52
19047,116
20032,33
44003,14
19046,63
19041,14
19040,82
34681,13
19043,6
34689,289
32025,100
34688,113
32024,76
34685,175
34684,248
34683,346
07097,1
07094,63
07095,63
07092,19
07093,59
07090,99
19056,56
19055,51
19057,70
19052,2
19054,50
19053,111
19050,115
34677,228
07087,69
07088,11
32011,79
07086,40
07083,208
07081,67
07082,17
07080,84
19027,67
20016,42
19026,113
20015,30
19029,15
19023,91
20012,24
19022,14
20011,67
19025,39
20010,37
19021,49
19020,154
20019,64
20018,30
20017,29
34668,390
07039,104
34667,375
07036,129
32003,228
32004,1
07034,33
07035,32
07032,97
07033,29
34661,3
07030,223
07031,44
32009,22
32007,1
32008,25
34669,144
19038,99
46635,19
20024,34
19034,15
19033,19
19036,50
19035,11
20020,48
19030,58
19032,22
19031,10
07029,57
46637,54
07027,12
07028,33
34655,483
07026,59
34654,226
07023,34
34653,311
07024,84
34652,296
07021,6
07022,28
07020,38
22657,32
19004,35
19007,68
19006,94
19001,56
19003,42
19002,114
22650,2
22652,2
46628,83
22654,1
22655,60
22656,19
07058,16
07059,44
07057,33
07054,80
07055,78
07052,164
07050,66
19009,1
19008,52
20005,21
46613,37
19015,60
20004,4
46614,76
19018,106
20003,74
19017,1
20002,137
19012,25
20001,112
19014,99
19013,68
22660,5
19010,45
46619,53
22663,4
20009,90
22664,17
46617,31
20008,36
20007,38
46615,46
20006,8
46616,22
07047,117
07045,42
07046,14
07043,43
07044,44
07041,19
07042,89
07040,80
34639,227
19019,2
34638,353
34637,132
95573,10
95570,4
95565,1
95567,12
95562,15
95563,6
95564,2
95560,2
95589,5
95585,1
46590,8
46582,40
46580,46
46574,18
46573,6
46570,1
46571,4
58552,4
58558,1
58559,1
58554,51
58561,1
58563,4
58568,1
58565,2
58564,1
83501,73
58566,1
95514,1
95511,4
83536,10
58579,3
83535,2
83537,2
58576,2
58577,5
83533,1
83530,9
95503,95
95501,53
58580,1
83525,3
83524,1
83520,1
83523,2
83522,1
95536,11
95537,1
95531,92
83554,1
83553,1
83555,1
83552,1
95525,8
95526,1
95527,3
95528,11
95521,77
95524,4
83539,2
83547,2
83546,4
83549,2
83542,1
83544,13
83541,2
95519,66
95558,3
95559,1
95555,1
95551,5
95552,1
95553,2
95547,2
95548,10
95549,1
95543,3
95546,4
95540,36
95542,5
19104,98
46723,16
19103,86
19106,44
46721,13
19102,29
46725,65
58712,1
34744,389
34743,316
07114,10
07111,124
34741,242
07112,73
07110,91
58716,1
19107,40
34748,346
34747,398
34746,460
19115,71
19114,78
20102,2
46710,11
19116,102
20101,327
46711,6
19111,197
19110,1
20109,104
07108,52
07109,103
07106,68
20106,15
46714,35
07107,57
20105,201
07104,89
34734,37
07105,70
58722,5
07102,18
07103,65
34731,86
07101,2
58721,2
34739,4
19119,91
19118,17
34737,35
34736,182
22734,8
46701,20
71701,43
22735,2
46702,1
22736,1
22737,11
22738,3
46705,8
22731,1
46706,50
22732,1
46703,42
46704,1
58734,1
58733,1
58735,2
58730,5
22747,4
22749,1
22740,4
22741,2
22742,1
22743,2
34711,494
58744,1
58746,2
58741,1
58740,1
34715,159
58748,1
34714,171
22712,29
22713,2
71724,1
22714,1
71721,1
22715,1
22716,4
71720,4
22718,2
22719,1
83709,139
58750,3
83705,42
83704,68
83706,53
58756,2
83712,19
G0J 1M0,1
58758,1
83714,71
58757,2
83713,305
58752,1
22709,3
34705,11
58759,1
22723,1
22724,10
22726,3
22727,18
71730,61
22728,8
22729,1
58761,4
22720,4
83703,36
83702,31
58763,4
56101,12
58765,1
71726,3
95713,62
71743,8
95714,1
71744,7
95715,4
71742,5
71740,1
10709,16
58770,1
10708,39
58772,1
58771,1
56115,1
58778,1
56116,1
56117,1
56118,2
58779,1
58773,1
58776,1
56114,2
95709,32
10710,46
22701,100
68104,130
95701,12
68102,4
95703,11
68108,47
71752,1
68107,81
71753,53
68106,68
68105,62
71751,3
58781,1
56120,1
56121,1
58782,1
83716,62
58788,4
56128,3
56129,2
56122,1
58785,2
58784,8
71749,6
71747,1
44147,50
44149,57
44144,67
20176,123
44143,93
20175,83
44146,126
44145,82
32162,629
32163,304
32168,289
32169,233
32164,481
44140,37
20171,148
44142,62
20170,103
44141,25
44137,93
44136,77
44139,88
46798,2
44138,58
46799,1
44133,79
46796,1
20187,55
44132,55
46797,17
20186,45
44135,99
46794,1
44134,140
46795,14
32159,338
20184,1
46792,6
46793,11
44131,55
20181,35
44130,146
46791,1
20180,24
44126,62
20158,10
44125,119
44128,86
46787,8
44127,13
46788,6
20155,119
44122,124
46785,5
44121,143
44124,157
46783,27
20152,152
44123,60
46784,7
19162,1
32140,13
32141,169
44129,97
32148,38
32145,39
20151,66
46781,3
44120,100
44115,14
46778,1
20169,160
44114,11
46779,3
44117,36
46776,4
44116,39
46777,26
20166,42
44111,107
46774,43
20165,114
44110,49
20164,97
44113,64
46772,3
44112,62
46773,6
32130,34
44119,47
44118,156
32137,590
32135,1
32136,115
34797,5
32134,44
32131,23
32132,63
46770,12
32139,4
19148,128
20137,8
44104,28
46767,16
19147,161
20136,107
44103,41
20135,11
44106,61
46765,11
19149,140
44105,92
46766,1
19144,120
46763,1
19143,194
20132,55
46764,1
19146,186
44102,76
46761,18
19145,149
19140,139
19142,79
19141,94
44108,58
44107,121
44109,114
32127,253
34788,112
32124,84
34787,606
34786,293
34785,56
32120,1
46760,1
32128,157
32129,132
20148,368
20147,214
46755,39
20144,4
19154,122
20143,3
46750,55
20141,28
19151,112
19150,74
19153,48
19152,84
46759,1
32113,30
32114,132
32112,30
34773,44
34772,250
32110,58
34771,256
32119,162
32117,190
32118,284
19126,65
20115,11
46745,6
19125,129
46746,5
19128,146
46743,3
19127,39
20112,107
19122,60
20111,83
46741,8
19121,96
20110,137
46742,8
19124,191
19123,63
46740,5
19120,171
20119,20
20118,1
20117,8
46747,3
46748,27
32102,18
34762,4
34761,304
34760,10
19129,44
34769,193
19137,18
19136,110
19139,121
20124,47
46732,5
19138,93
46733,35
19133,25
46730,3
19132,101
20121,86
19135,111
20120,131
19134,135
19131,123
19130,100
46738,25
46737,23
34756,33
58701,47
58703,44
34753,43
34759,710
34758,331
56090,2
93036,105
56091,1
93035,104
95697,3
95698,2
95699,1
56096,9
93030,119
95693,31
56097,7
95694,50
56098,3
95695,223
56093,25
93033,110
95690,15
95691,198
95692,27
81058,3
81052,29
68073,3
81054,11
68071,1
81055,9
81050,28
95686,1
44099,3
95687,276
95688,180
95689,13
95682,187
95683,71
95684,21
95685,37
93023,85
93022,40
93021,152
95681,3
44090,23
81047,2
81041,1
44095,119
44092,49
44094,96
44093,2
81040,2
44089,44
44085,12
44084,11
44087,57
81076,1
44086,10
81077,1
44081,29
44080,1
81071,1
44082,4
81073,6
44077,153
32096,7
93041,42
32097,160
93040,4
32094,12
32095,260
32092,621
32091,53
81067,18
81069,6
44074,14
81063,7
81064,3
44076,7
44070,91
44072,17
81062,3
81090,2
81091,6
44067,63
44068,4
32086,422
32083,1
32084,420
32081,550
32082,383
32080,401
32087,11
44062,14
44065,13
44064,5
81092,2
44060,164
44056,33
44055,32
44057,55
93063,244
32072,2
32073,204
93060,88
93067,5
32071,9
93066,11
93065,294
81089,17
32079,1
44052,86
44054,41
44053,77
81082,49
44050,25
44048,6
44045,3
44044,44
44047,25
44046,4
19085,13
32063,53
32064,29
19087,95
32061,3
19086,23
32062,7
19081,22
32060,70
19083,118
19082,146
19090,62
32068,306
32065,204
32066,26
44041,31
44040,11
44039,109
44033,1
44035,164
19096,44
32052,32
19095,26
32053,11
19094,17
32058,12
32059,7
32054,19
32055,60
44030,45
44032,4
71646,11
95613,1
71647,1
95614,48
95615,2
95616,139
71642,2
71643,1
95610,228
71640,4
95612,5
56010,5
56011,30
83628,9
83627,1
83629,7
56017,3
83634,82
56019,1
83631,3
56013,13
56014,2
83632,3
71639,11
95607,1
95608,309
71638,6
68005,83
95602,147
68004,3
95603,179
68003,18
71655,26
68002,7
95605,56
71653,9
68008,27
71654,13
68007,72
71651,1
71652,4
95601,2
56021,2
83617,39
83616,102
83619,26
10701,72
56027,2
83624,2
56028,3
83623,2
10703,33
56029,1
83626,1
10705,27
10704,44
56024,7
10707,19
56025,3
83622,5
10706,14
56026,4
68016,3
95635,8
68015,6
95636,10
71667,12
95638,9
95631,44
68019,3
71665,7
95632,131
68018,1
95633,25
68017,8
95634,16
71660,1
56031,25
95630,423
56039,1
83656,2
56034,1
56035,2
56036,2
83655,8
56037,2
83654,3
83651,78
83650,1
95628,307
95629,6
95624,370
68025,56
95626,29
95627,21
95620,93
71676,2
95621,212
68029,2
68028,43
71674,1
95623,29
56041,2
71671,16
56044,6
83639,7
83638,31
83646,163
83645,2
83648,1
83647,59
56045,3
83642,120
56046,1
83641,7
83644,41
56048,6
83643,1
68023,6
68022,125
95618,104
95619,22
68020,2
68038,4
68037,19
95658,38
68036,1
95655,19
95656,2
95650,66
56054,1
95651,4
56055,11
56050,5
56051,2
81019,7
56057,8
56058,9
83677,1
83676,10
68030,11
83671,1
83670,2
83672,17
68034,3
68033,1
68031,5
95646,6
68048,54
68047,4
95648,332
68046,131
95642,41
95645,3
56063,14
56065,8
95640,58
95641,11
56060,1
56062,3
81005,145
81006,50
81007,175
81008,41
83669,30
81001,104
56068,2
56069,18
81003,45
81004,106
68041,5
83660,13
83661,20
68045,7
68044,2
95679,1
68059,11
93015,55
68058,1
68057,2
93013,36
95675,4
95677,210
95678,249
56074,2
95672,41
95673,76
95674,3
93012,133
56071,32
56072,6
93010,171
56073,30
95670,242
81039,12
81036,4
68050,4
81033,2
68055,1
95668,1
93004,107
95669,17
68069,10
93003,155
56080,1
95664,14
95665,31
95666,56
95667,206
56085,8
95660,165
95661,158
56087,8
95662,170
56088,4
95663,22
56081,8
93001,106
56082,25
81029,2
81023,5
83686,150
81024,1
81025,2
83687,106
68063,1
68062,1
81020,2
68061,3
81022,3
68067,1
68066,10
68065,5
68064,10
46845,98
71801,24
32204,47
58835,3
32202,18
58831,2
58830,1
32209,223
32207,180
32208,266
32205,207
32206,135
58838,3
46835,107
58844,1
58845,3
58847,2
58849,8
71822,16
22850,1
83809,4
22851,11
83804,1
83803,1
22853,10
83806,2
46825,90
83805,20
83811,4
58854,17
83810,1
83813,1
58856,1
58853,1
58852,2
71833,3
71834,4
71832,8
46819,20
46818,69
46815,80
46816,46
46814,50
83801,11
56201,45
56207,1
71826,1
56208,4
71827,2
56209,3
95811,24
22834,3
71845,4
22835,24
71842,3
95814,23
46808,71
46809,26
46806,63
46807,49
46804,77
22830,2
46805,68
83825,2
22831,2
46802,21
22832,1
46803,21
56214,1
83833,11
56215,12
83832,3
83835,52
83834,1
56211,2
71839,1
71837,12
56219,1
71835,3
71836,5
22844,10
22846,6
71853,2
22847,1
71854,101
71851,2
22849,10
71852,18
56220,5
22840,19
83815,46
22841,2
83814,55
22842,10
22843,2
56225,3
83822,8
83821,3
56228,1
83823,4
56222,1
56229,1
71846,5
71866,1
95833,222
22812,14
95834,178
95835,237
22815,20
95830,4
71860,3
95831,213
71861,4
95832,46
56230,4
83848,1
83847,3
22810,6
83849,4
56236,1
83855,1
56237,1
83854,101
56239,2
83856,15
56232,1
83851,3
83850,4
56235,1
83852,1
95826,190
95827,80
71857,19
95828,316
71858,1
95829,143
95822,230
95823,295
22824,17
95824,118
95825,91
22827,23
95820,194
95821,146
56241,7
83837,5
07208,46
83836,2
07205,68
22820,1
83839,3
07206,50
22821,13
07203,73
07204,41
56248,4
83843,28
07201,43
56249,1
83846,2
07202,62
83845,1
56243,7
83840,3
56244,3
83841,2
95819,111
95815,81
95816,84
95817,81
95818,95
44264,11
44266,92
44260,63
44262,18
44254,15
44253,11
44256,181
44255,20
32277,161
44250,3
44251,3
44243,1
32266,61
44241,61
44240,102
44236,66
44235,3
44231,18
44234,8
44233,19
32250,351
32258,453
32259,776
32256,246
32257,282
32254,97
44230,17
44224,99
44221,90
44223,58
44222,1
32246,437
32244,456
44214,6
44216,34
44215,8
44212,132
44217,7
32237,1
32234,46
58801,51
32233,229
44203,111
44202,69
44201,18
32225,336
32226,156
32223,247
32224,247
32221,274
32222,201
32220,98
32210,381
32211,153
32218,371
32219,85
32216,209
32217,117
32195,19
32193,14
32190,5
20198,4
20197,9
32182,1
32180,16
32181,12
32189,33
32187,14
20194,40
20191,69
20190,50
32174,392
32179,60
32177,118
32176,171
68114,43
95735,2
71765,2
95736,1
68112,41
71766,2
71763,1
68118,31
71764,8
68117,30
68116,124
71762,4
58792,1
56131,4
58790,3
56137,3
56134,1
58795,1
68111,105
68110,37
95728,14
71758,2
22801,65
95724,2
22802,42
68124,48
68123,123
95726,79
95720,3
68128,60
95721,3
68127,47
95722,53
71770,8
56142,1
56143,9
56149,4
56144,3
56145,3
68122,58
68137,95
68136,79
95757,268
68135,103
95758,396
68134,90
68138,47
56151,3
56152,2
56150,2
56159,7
56155,1
56156,9
56157,1
56158,3
68133,57
68132,44
68131,17
68130,67
68147,44
95746,121
95747,590
95742,117
56162,1
56164,9
56161,1
10801,47
10804,31
56166,1
10803,19
56167,1
81101,45
10805,12
56169,1
68144,91
68142,21
68157,22
93117,93
95776,152
56175,8
93111,67
93110,38
56171,4
56172,10
81137,9
81133,4
56178,4
81130,6
81131,9
81132,12
93109,26
68154,62
68152,20
93103,60
93101,60
93108,76
95765,257
93105,92
56185,1
56187,11
95762,438
56180,4
56181,1
56183,2
81128,1
81122,42
81123,2
81124,1
81125,7
81120,4
68164,92
81155,2
81151,2
81152,5
81154,7
81148,1
81149,3
81144,22
81146,3
81147,60
81140,5
81141,5
81143,4
44302,15
71921,6
44301,46
19348,61
44304,9
44303,25
19342,50
19341,65
46962,20
19344,25
19343,15
46960,7
44306,61
44305,80
44308,1
44307,19
32324,15
34987,258
34986,494
32322,40
32323,5
34984,253
32320,35
34983,513
32321,12
34982,199
34981,22
32328,49
32327,192
71913,173
71933,3
46952,56
46953,62
46950,2
19352,30
46951,3
19355,115
19350,28
46958,2
46957,2
32313,1
56303,99
32311,128
34974,135
56304,36
32312,158
34972,79
32310,76
56301,79
71929,16
32317,70
56307,17
56308,57
71923,30
56309,3
22976,2
46943,2
71943,9
95910,2
71941,3
95912,25
20310,1
95913,2
19320,164
46940,3
71940,1
20319,1
22971,4
46947,61
22973,11
22974,12
10998,5
32303,275
56314,2
56315,2
32301,111
56316,5
56310,10
56311,4
56312,5
10990,56
10992,27
32308,101
32309,135
10994,18
10993,11
32307,1
56318,3
71937,1
10996,1
32304,96
56319,3
32305,75
19335,213
46932,11
46933,21
68301,6
95901,140
71953,35
71950,2
19330,18
68305,18
19333,13
68304,1
68303,1
22980,82
46938,7
46939,8
68307,1
46936,20
56324,4
34953,913
34952,637
56326,4
34951,170
56327,2
34950,91
56320,20
56323,2
71949,6
56328,1
34957,345
56329,9
34956,31
71945,1
68313,2
95932,25
19301,25
95934,1
46920,2
68310,38
71964,6
95935,4
22958,2
68317,6
71961,2
22959,4
95930,3
68314,2
46929,11
68319,1
46928,18
56330,6
68318,1
46926,3
22952,5
46923,21
10976,3
10975,1
56336,3
07311,7
10977,65
56338,5
56331,7
07310,76
56332,4
56334,13
10970,13
34949,150
34947,77
56339,1
71958,6
95925,2
34946,41
95926,178
10974,13
34945,32
71956,4
10973,1
71957,6
95928,131
46910,1
68324,1
19312,33
20301,1
46911,7
95922,2
22967,16
68322,1
95923,2
22968,31
68321,1
95924,1
68328,3
68327,2
71973,3
19311,28
71970,1
19310,4
68325,1
95920,1
46919,7
56340,5
22960,40
46917,5
68329,4
07306,100
46914,3
07307,86
46915,4
07304,86
22963,54
07305,141
46913,2
07302,285
10987,8
10986,8
56347,13
10989,12
10988,4
56342,17
56343,3
56345,42
95918,12
95919,6
10980,28
10983,17
19317,36
68320,1
71969,1
95914,9
10982,1
10985,2
19319,2
95916,7
10984,6
71968,13
95917,14
22932,37
95954,55
95955,8
68333,13
95956,4
22935,3
68332,2
95957,4
22936,18
68339,12
22937,2
68338,1
95951,12
22938,4
22939,10
68336,1
95953,42
56350,2
56352,20
46901,111
22931,1
46902,110
10954,49
56357,1
56358,6
10956,72
56359,5
10958,6
56353,15
56354,3
56355,1
56356,2
10950,66
68331,4
95947,15
95948,35
10952,47
95949,157
22943,1
68346,4
68345,2
95944,1
95945,134
95946,57
22947,14
68349,1
22949,2
95941,2
68347,20
95942,13
56360,7
56361,3
56362,19
22940,3
22942,28
10965,22
56368,10
10964,4
56369,1
81303,20
10969,2
56364,13
10968,6
56367,12
81301,113
68342,2
95936,6
10960,23
68341,3
95937,4
10963,12
68340,3
95938,12
10962,12
32399,1
20394,1
19382,164
32361,1
19383,1
19380,147
46996,7
46994,4
44333,51
46992,36
32350,2
19390,40
32358,22
32355,1
32351,59
32352,31
46991,12
32359,25
46987,2
46988,3
46985,2
46986,5
44320,61
19363,38
46984,2
19365,24
44321,45
46982,5
19362,7
46989,10
32346,30
32347,32
32344,50
32343,32
32340,24
32348,33
44313,61
44312,107
46974,2
44314,63
46975,36
19374,3
44311,11
46970,56
44310,55
34990,274
19373,12
19372,11
44319,66
46978,5
46979,16
32336,3
34997,466
32333,54
34996,185
32334,2
32331,6
34994,146
32332,3
71909,96
32330,2
71901,103
93277,190
93272,3
93271,10
93270,4
93276,2
93274,205
93268,49
93267,6
93266,5
93261,1
93260,9
93265,18
93263,98
93292,147
93291,193
93283,8
93280,79
93286,13
93285,17
44287,25
44286,11
44288,5
44281,67
44280,18
44276,3
44275,3
44278,45
44272,17
44273,14
44270,31
22911,55
10928,14
56251,1
56252,1
56253,4
83869,9
56258,22
10931,3
83876,1
10933,1
83873,3
56255,1
81211,24
83872,2
56256,4
81212,87
22909,1
83871,4
10930,28
22922,1
22923,19
95841,85
95842,158
95843,195
56262,1
56263,1
56264,1
83858,41
22920,7
83868,5
56265,11
56266,1
83861,17
56267,9
81201,29
83864,26
83860,17
95838,157
10941,22
10940,106
93212,39
93215,74
56273,13
93210,57
56270,1
56271,1
81236,5
10914,1
56276,2
10913,9
56277,7
81233,7
10916,11
56278,8
56279,2
81235,4
81230,40
93208,2
93203,36
93202,18
22901,67
93201,1
22902,55
22903,69
93207,5
93206,2
93205,7
95864,113
93204,11
10918,33
56283,6
10917,4
56284,5
56285,1
10919,4
56280,1
56282,3
10921,8
81225,5
10920,20
81226,18
10923,19
10922,2
10925,21
81221,1
10924,23
56288,9
81222,1
10927,12
81223,6
10926,3
81224,15
81220,6
93235,8
93234,12
93239,2
93238,5
56296,4
56297,1
93232,1
56292,1
93230,265
56293,2
81251,4
81252,31
81253,5
93225,34
93224,1
93223,20
93222,21
93227,2
93226,1
93221,49
81248,1
10901,54
81243,1
81244,1
81240,15
81241,1
81242,3
93219,11
93257,184
93256,13
93255,3
93250,21
93254,3
93252,9
93251,1
93247,26
93245,118
93249,1
93243,6
93242,6
93241,18
93240,44
44423,3
44425,37
19468,83
19462,55
19465,45
19464,152
44420,57
19460,173
44427,1
44429,6
44428,5
32445,3
32446,50
32443,18
32444,157
32442,14
32440,27
07470,133
32448,23
44412,7
68401,3
44411,7
44413,21
19474,5
68405,10
19473,74
68404,4
44410,42
68403,2
19475,27
68402,4
68409,1
68407,3
44418,2
44417,4
32435,35
07465,24
56425,22
32433,110
07463,39
32430,5
32431,18
07461,87
07462,29
07460,20
32438,9
32439,96
32437,1
44401,8
19444,34
44403,8
68410,21
19446,147
44402,5
19440,45
68415,2
19442,2
68413,2
44408,36
68419,1
68418,5
44405,24
44404,4
44406,67
32423,3
32424,34
56435,11
32421,16
56437,2
32420,9
56431,28
56433,8
32427,2
56438,8
32428,114
32425,44
32426,2
68423,1
68421,1
68420,1
19454,98
19453,5
68424,5
56440,4
68428,5
32413,335
56446,2
32410,1
56447,5
56448,2
56441,15
56442,14
56443,5
56444,18
07481,44
07480,54
56449,4
32417,2
68434,38
19422,67
19425,92
68431,1
19421,1
68436,1
56450,10
68439,1
07438,40
07439,13
07436,45
32401,181
